cauldron_001,cauldron_002,cauldron_003,cauldron_004,cauldron_005,cauldron_006,cauldron_007,cauldron_008,cauldron_009,cauldron_010,cauldron_011,cauldron_012,time
648.91,125.43,582.88,427.46,284.03,335.3,625.59,238.02,950.0,487.21,168.96,400.41,1762387680.0
649.1,125.52,582.99,427.52,284.15,335.26,625.95,238.04,950.0,487.29,169.12,400.64,1762387740.0
649.08,125.55,583.07,427.46,284.33,335.4,626.05,238.06,949.9,487.15,169.15,400.58,1762387800.0
649.36,125.64,583.32,427.45,284.39,335.58,626.3,238.21,950.0,486.99,169.19,400.68,1762387860.0
649.24,125.65,583.35,427.44,284.49,335.5,626.57,238.25,950.0,487.29,169.31,400.8,1762387920.0
649.35,125.65,583.23,427.57,284.59,335.62,626.87,238.38,949.87,487.23,169.39,400.86,1762387980.0
649.41,125.71,583.13,427.5,284.74,335.73,626.92,238.45,949.76,487.18,169.52,400.87,1762388040.0
649.54,125.73,583.1,427.57,284.7,335.79,626.94,238.64,950.0,487.17,169.6,400.41,1762388100.0
649.43,125.83,582.97,427.72,284.87,335.98,626.87,238.8,950.0,487.46,169.66,399.95,1762388160.0
649.58,125.96,583.13,427.58,284.93,336.08,626.79,238.91,949.85,487.76,169.76,399.49,1762388220.0
649.75,126.06,583.19,427.59,285.13,336.13,626.96,238.91,950.0,487.92,169.85,399.03,1762388280.0
649.52,126.16,583.17,427.63,285.31,336.08,627.06,238.89,949.95,488.18,169.97,398.57,1762388340.0
649.84,126.24,583.13,427.8,285.39,336.19,627.14,238.88,950.0,488.28,170.11,398.11,1762388400.0
649.74,126.35,582.95,427.98,285.47,336.24,627.03,238.86,950.0,488.29,170.23,397.65,1762388460.0
649.53,126.47,582.89,428.03,285.45,336.14,627.15,239.03,950.0,488.26,170.33,397.19,1762388520.0
649.42,126.54,582.69,428.23,285.39,336.09,627.23,239.22,950.0,488.33,170.37,396.73,1762388580.0
649.27,126.63,582.69,428.34,285.5,336.1,627.6,239.2,950.0,488.5,170.5,396.27,1762388640.0
649.18,126.67,582.97,428.35,285.66,336.06,627.47,239.29,949.9,488.71,170.54,395.81,1762388700.0
649.56,126.76,583.14,428.47,285.64,336.16,627.33,239.38,950.0,488.88,170.64,395.35,1762388760.0
649.44,126.88,583.45,428.53,285.59,336.21,627.71,239.5,949.86,488.96,170.73,394.89,1762388820.0
649.24,126.89,583.63,428.5,285.78,336.2,628.09,239.55,949.74,489.17,170.78,394.43,1762388880.0
649.08,126.95,583.55,428.77,285.95,336.26,628.09,239.74,949.9,489.41,170.84,393.97,1762388940.0
649.31,127.04,583.71,428.81,286.16,336.44,627.91,239.94,949.91,489.65,170.93,393.51,1762389000.0
649.54,127.16,584.0,428.86,286.15,336.52,628.22,239.94,950.0,489.51,171.01,393.05,1762389060.0
649.73,127.23,583.88,429.01,286.13,336.44,628.46,240.08,949.92,489.8,171.12,392.59,1762389120.0
650.11,127.25,583.99,429.28,286.2,336.51,628.32,240.27,949.96,489.68,171.29,392.13,1762389180.0
650.41,127.32,584.14,429.15,286.28,336.65,628.46,240.4,950.0,489.71,171.31,391.67,1762389240.0
650.34,127.42,584.17,429.01,286.41,336.8,628.42,240.46,950.0,489.77,171.38,391.21,1762389300.0
650.54,127.49,584.39,429.27,286.37,336.88,628.55,240.55,950.0,489.86,171.41,390.75,1762389360.0
650.93,127.54,584.5,429.23,286.5,336.81,628.5,240.73,949.99,490.0,171.5,390.29,1762389420.0
651.19,127.55,584.83,429.26,286.59,336.88,628.54,240.73,949.87,489.92,171.61,389.83,1762389480.0
651.5,127.57,584.69,429.52,286.69,337.05,628.72,240.75,950.0,490.19,171.77,389.37,1762389540.0
651.65,127.65,584.69,429.67,286.72,337.23,628.55,240.84,949.9,490.29,171.81,388.91,1762389600.0
652.01,127.69,584.98,429.53,286.69,337.32,628.89,240.87,950.0,490.36,171.93,388.45,1762389660.0
652.35,127.74,584.88,429.63,286.83,337.36,629.24,240.86,949.87,490.34,171.97,387.99,1762389720.0
652.12,127.81,584.68,429.53,286.86,337.29,629.42,241.05,949.61,490.27,171.98,387.53,1762389780.0
652.15,127.87,584.86,429.46,287.03,337.51,629.24,241.08,949.33,490.23,172.0,387.07,1762389840.0
652.13,127.87,584.8,429.34,287.2,337.43,629.61,241.22,949.46,490.55,172.11,386.61,1762389900.0
652.13,127.89,584.67,429.42,287.37,337.61,629.43,241.19,949.44,490.86,172.15,386.15,1762389960.0
652.02,127.93,584.86,429.39,287.49,337.72,629.23,241.38,949.54,491.1,172.18,385.69,1762390020.0
652.03,128.04,584.78,429.32,287.44,337.85,629.63,241.53,949.5,491.39,172.25,385.23,1762390080.0
652.04,128.13,584.8,429.27,287.52,337.85,629.62,241.67,949.64,491.49,172.41,384.77,1762390140.0
652.08,128.14,584.77,429.45,287.47,337.98,629.69,241.72,949.78,491.78,172.5,384.31,1762390200.0
652.08,128.18,585.09,429.65,287.42,338.2,629.75,241.71,949.57,491.89,172.67,383.85,1762390260.0
652.01,128.24,585.21,429.81,287.46,338.17,629.83,241.8,949.53,491.87,172.77,383.39,1762390320.0
652.33,128.28,585.15,429.83,287.62,338.14,630.23,241.81,949.27,491.83,172.82,382.93,1762390380.0
652.64,128.37,585.3,429.88,287.55,338.24,630.43,241.88,949.31,491.68,172.95,382.47,1762390440.0
653.01,128.39,585.32,430.12,287.56,338.38,630.62,242.0,949.13,491.69,173.03,382.01,1762390500.0
653.2,128.47,585.29,430.06,287.56,338.41,630.49,241.97,949.57,491.87,173.11,381.55,1762390560.0
653.39,128.55,585.49,430.23,287.5,338.35,630.45,242.05,950.0,491.92,173.13,381.09,1762390620.0
653.53,128.63,585.4,430.5,287.55,338.45,630.55,242.04,950.0,491.76,173.14,380.63,1762390680.0
653.85,128.75,585.31,430.49,287.57,338.45,630.43,242.12,949.8,491.75,173.29,380.17,1762390740.0
653.67,128.88,585.16,430.36,287.52,338.41,630.59,242.3,950.0,492.02,173.38,379.71,1762390800.0
653.9,128.91,585.15,430.53,287.58,338.37,630.85,242.3,950.0,492.01,173.51,379.25,1762390860.0
653.75,128.94,585.1,430.68,287.63,338.42,631.0,242.42,950.0,492.17,173.58,378.79,1762390920.0
654.09,129.06,585.4,430.89,287.6,338.6,630.92,242.42,950.0,492.13,173.6,378.33,1762390980.0
654.01,129.12,585.46,431.12,287.7,338.65,631.31,242.48,949.82,492.29,173.62,377.87,1762391040.0
654.18,129.15,585.51,431.35,287.76,338.83,631.29,242.64,949.71,492.3,173.75,377.41,1762391100.0
654.49,129.22,585.5,431.41,287.77,338.86,631.26,242.78,949.86,492.3,173.92,376.95,1762391160.0
654.84,129.28,585.38,431.27,287.75,338.98,631.08,242.96,949.88,492.23,174.04,376.49,1762391220.0
654.64,129.31,585.4,431.32,287.8,339.08,631.41,243.16,949.68,492.33,174.07,376.03,1762391280.0
654.96,129.37,585.45,431.46,287.79,339.12,631.27,243.32,950.0,492.59,174.22,375.57,1762391340.0
654.94,129.47,585.37,431.55,287.72,339.04,631.27,243.38,950.0,492.6,174.38,375.11,1762391400.0
654.84,129.49,585.39,431.55,287.93,339.23,631.48,243.45,950.0,492.54,174.51,374.65,1762391460.0
654.86,129.55,585.52,431.83,287.93,339.28,631.88,243.55,950.0,492.44,174.55,374.19,1762391520.0
654.81,129.62,585.83,431.71,287.94,339.27,631.91,243.63,949.9,492.54,174.61,373.73,1762391580.0
654.73,129.68,585.93,431.72,287.96,339.36,632.07,243.63,950.0,492.45,174.76,373.27,1762391640.0
654.8,129.75,586.27,431.63,288.12,339.28,631.97,243.63,950.0,492.42,174.85,372.81,1762391700.0
654.69,129.85,586.46,431.53,288.19,339.45,632.11,243.6,950.0,492.45,174.99,372.35,1762391760.0
654.96,129.87,586.38,431.43,288.27,339.56,632.29,243.6,950.0,492.64,175.09,371.89,1762391820.0
654.86,129.93,586.26,431.33,288.47,339.79,632.16,243.76,949.96,492.6,175.25,371.43,1762391880.0
655.01,130.04,586.4,431.6,288.49,339.69,631.95,243.77,949.99,492.85,175.34,370.97,1762391940.0
655.04,130.1,586.44,431.45,288.44,339.76,632.33,243.94,950.0,493.06,175.5,370.51,1762392000.0
655.06,130.18,586.66,431.34,288.65,339.81,632.31,243.94,950.0,493.31,175.52,370.05,1762392060.0
655.42,130.23,586.91,431.45,288.84,339.96,632.52,244.02,950.0,493.34,175.67,369.59,1762392120.0
655.51,130.3,586.84,431.63,289.06,340.18,632.45,244.17,949.84,493.44,175.82,369.13,1762392180.0
655.29,130.31,587.04,431.79,289.16,340.17,632.61,244.27,950.0,493.65,175.86,368.67,1762392240.0
655.32,130.43,587.33,431.97,289.12,340.35,632.4,244.34,949.9,493.77,175.94,368.21,1762392300.0
655.14,130.48,587.46,432.0,289.3,340.29,632.31,244.32,949.62,493.99,176.1,367.75,1762392360.0
655.0,130.55,587.62,432.01,289.45,340.44,632.45,244.39,949.5,494.09,176.19,367.29,1762392420.0
654.79,130.56,587.72,431.94,289.63,340.33,632.51,244.49,949.96,494.17,176.27,366.83,1762392480.0
654.82,130.59,587.65,431.91,289.72,340.41,632.8,244.65,949.9,494.06,176.43,366.37,1762392540.0
654.86,130.68,587.57,432.13,289.69,340.55,632.63,244.83,949.74,493.92,176.47,365.91,1762392600.0
655.17,130.76,587.9,432.28,289.89,340.57,632.79,244.82,950.0,493.87,176.54,365.45,1762392660.0
655.24,130.77,587.71,432.15,290.08,340.78,632.89,244.96,949.72,494.0,176.59,364.99,1762392720.0
655.19,130.77,587.84,432.42,290.3,340.96,632.95,244.96,949.97,494.02,176.61,364.53,1762392780.0
655.57,130.86,587.93,432.59,290.25,341.12,633.25,245.02,950.0,493.91,176.63,364.07,1762392840.0
655.82,130.99,588.07,432.76,290.22,341.02,633.62,245.09,949.94,493.81,176.66,363.61,1762392900.0
656.03,131.02,588.03,432.65,290.43,340.99,633.72,245.27,950.0,493.78,176.71,363.15,1762392960.0
656.29,131.08,587.92,432.79,290.54,340.9,633.78,245.4,950.0,493.82,176.78,362.69,1762393020.0
656.21,131.1,587.81,432.65,290.62,340.84,634.15,245.45,949.75,493.97,176.93,362.23,1762393080.0
656.19,131.2,587.97,432.6,290.78,340.93,634.33,245.51,950.0,494.16,176.94,361.77,1762393140.0
656.42,131.3,588.35,432.53,290.87,340.86,634.24,245.6,949.77,494.1,176.97,361.31,1762393200.0
656.41,131.43,588.34,432.54,290.86,341.0,634.15,245.75,949.83,494.1,177.01,360.85,1762393260.0
656.52,131.47,588.19,432.47,291.01,340.98,634.39,245.83,950.0,494.05,177.12,360.39,1762393320.0
656.27,131.57,588.1,432.46,291.07,341.0,634.48,245.85,950.0,494.24,177.18,359.93,1762393380.0
656.46,131.68,587.93,432.38,291.24,341.11,634.54,245.97,950.0,494.48,177.24,359.47,1762393440.0
656.87,131.79,587.75,432.32,291.37,341.3,634.7,246.14,950.0,494.55,177.26,359.01,1762393500.0
657.12,131.87,588.09,432.56,291.38,341.27,634.53,246.13,950.0,494.79,177.35,358.55,1762393560.0
657.14,131.87,588.38,432.62,291.38,341.35,634.33,246.17,950.0,494.33,177.44,358.09,1762393620.0
657.21,131.92,588.75,432.52,291.37,341.58,634.7,246.36,949.74,493.87,177.49,357.63,1762393680.0
657.24,131.98,588.82,432.69,291.49,341.69,634.87,246.54,950.0,493.41,177.57,357.17,1762393740.0
657.03,132.07,588.7,432.85,291.62,341.75,635.26,246.64,950.0,492.95,177.72,356.71,1762393800.0
657.41,132.14,588.5,433.05,291.59,341.69,635.22,246.65,949.96,492.49,177.85,356.25,1762393860.0
657.24,132.25,588.53,432.98,291.62,341.73,635.24,246.72,950.0,492.03,178.01,355.79,1762393920.0
657.29,132.29,588.87,433.1,291.58,341.73,635.45,246.72,950.0,491.57,178.13,355.33,1762393980.0
657.68,132.35,589.11,433.08,291.69,341.7,635.77,246.76,949.71,491.11,178.16,354.87,1762394040.0
657.58,132.46,588.97,432.98,291.65,341.82,636.06,246.9,949.59,490.65,178.3,354.41,1762394100.0
657.59,132.53,589.24,433.19,291.68,341.82,636.11,247.07,949.92,490.19,178.42,353.95,1762394160.0
657.49,132.55,589.05,433.25,291.65,342.02,636.44,247.21,949.99,489.73,178.53,353.49,1762394220.0
657.48,132.59,589.24,433.17,291.65,342.04,636.25,247.25,950.0,489.27,178.59,353.03,1762394280.0
657.8,132.63,589.51,433.18,291.6,342.03,636.22,247.29,950.0,488.81,178.71,352.57,1762394340.0
658.07,132.7,589.51,433.19,291.57,341.99,636.03,247.4,949.72,488.35,178.74,352.11,1762394400.0
658.41,132.82,589.32,433.4,291.7,341.89,636.36,247.45,949.62,487.89,178.85,351.65,1762394460.0
658.29,132.89,589.58,433.6,291.66,341.84,636.75,247.43,949.82,487.43,178.86,351.19,1762394520.0
658.67,132.89,589.8,433.69,291.59,341.79,636.82,247.47,950.0,486.97,178.94,350.73,1762394580.0
658.45,132.9,590.06,433.95,291.79,341.81,636.92,247.46,949.85,486.51,179.06,350.27,1762394640.0
658.28,132.91,590.43,434.05,291.91,341.74,637.01,247.59,949.94,486.05,179.1,349.81,1762394700.0
658.35,133.02,590.6,434.02,292.01,341.83,636.8,247.57,950.0,485.59,179.24,349.35,1762394760.0
658.68,133.03,590.82,434.3,292.15,341.82,636.8,247.69,950.0,485.13,179.34,348.89,1762394820.0
659.07,133.13,591.2,434.37,292.17,341.87,637.19,247.66,950.0,484.67,179.46,348.43,1762394880.0
659.46,133.21,591.55,434.63,292.34,341.84,637.13,247.84,950.0,484.21,179.53,347.97,1762394940.0
659.37,133.3,591.77,434.49,292.34,341.96,637.18,247.97,950.0,483.75,179.64,347.51,1762395000.0
659.71,133.4,591.87,434.53,292.46,342.09,637.31,248.09,949.72,483.29,179.74,347.05,1762395060.0
660.06,133.5,591.89,434.46,292.54,342.06,637.69,248.26,949.9,482.83,179.9,346.59,1762395120.0
660.01,133.6,591.88,434.4,292.57,342.06,637.65,248.22,949.69,482.37,180.07,346.13,1762395180.0
660.17,133.6,591.7,434.36,292.55,342.02,638.05,248.3,950.0,481.91,180.2,345.67,1762395240.0
660.57,133.62,591.51,434.63,292.66,342.03,638.01,248.29,950.0,481.45,180.35,345.21,1762395300.0
660.41,133.72,591.35,434.83,292.77,342.05,638.3,248.36,950.0,480.99,180.44,344.75,1762395360.0
660.79,133.82,591.42,434.7,292.72,341.93,638.25,248.35,950.0,480.53,180.53,344.29,1762395420.0
660.97,133.92,591.49,434.86,292.83,342.13,638.12,248.52,949.8,480.07,180.55,343.83,1762395480.0
661.25,133.94,591.7,434.8,292.92,342.26,638.32,248.54,949.74,479.61,180.7,343.37,1762395540.0
661.59,134.01,591.64,435.0,293.05,342.47,638.65,248.53,949.64,479.15,180.78,342.91,1762395600.0
661.56,134.12,591.93,435.27,293.23,342.5,638.61,248.54,950.0,478.69,180.78,342.45,1762395660.0
661.93,134.23,592.04,435.46,293.26,342.45,638.4,248.68,950.0,478.23,180.86,341.99,1762395720.0
661.78,134.36,592.01,435.41,293.22,342.55,638.79,248.68,950.0,477.77,181.03,341.53,1762395780.0
661.7,134.41,592.34,435.62,293.33,342.58,638.9,248.72,949.82,477.31,181.05,341.07,1762395840.0
661.47,134.54,592.56,435.75,293.43,342.63,639.06,248.68,950.0,476.85,181.18,340.61,1762395900.0
661.22,134.57,592.59,435.75,293.54,342.78,639.33,248.86,949.97,476.39,181.31,340.15,1762395960.0
661.06,134.68,592.5,435.67,293.53,342.8,639.51,248.99,950.0,475.93,181.39,339.69,1762396020.0
661.16,134.74,592.47,435.77,293.69,342.74,639.86,249.03,950.0,475.47,181.39,339.23,1762396080.0
661.03,134.75,592.32,435.8,293.84,342.72,639.41,248.99,950.0,475.01,181.56,338.77,1762396140.0
661.18,134.81,592.36,435.76,293.97,342.66,638.96,249.07,949.76,474.55,181.7,338.31,1762396200.0
661.31,134.9,592.46,436.02,293.98,342.73,638.51,249.09,949.72,474.09,181.84,337.85,1762396260.0
661.44,135.0,592.29,436.0,294.12,342.72,638.06,249.16,949.79,473.63,181.91,337.39,1762396320.0
661.43,135.12,592.32,436.05,294.18,342.71,637.61,249.35,949.7,473.17,181.99,336.93,1762396380.0
661.31,135.22,592.35,436.27,294.36,342.93,637.16,249.52,949.66,472.71,182.0,336.47,1762396440.0
661.14,135.28,592.58,436.19,294.42,343.1,636.71,249.71,949.52,472.25,182.11,336.01,1762396500.0
661.18,135.41,592.58,436.35,294.6,343.13,636.26,249.72,950.0,471.79,182.23,335.55,1762396560.0
661.52,135.48,592.52,436.37,294.68,343.14,635.81,249.8,949.92,471.33,182.26,335.09,1762396620.0
661.82,135.58,592.76,436.41,294.7,343.03,635.36,249.99,949.93,470.87,182.32,334.63,1762396680.0
662.05,135.62,592.63,436.61,294.7,343.18,634.91,250.08,950.0,470.41,182.35,334.17,1762396740.0
662.11,135.66,592.7,436.6,294.83,343.32,634.46,250.23,950.0,469.95,182.49,333.71,1762396800.0
661.96,135.78,592.64,436.53,294.79,343.43,634.01,250.32,950.0,469.49,182.5,333.25,1762396860.0
662.08,135.87,592.97,436.45,294.87,343.49,633.56,250.44,949.89,469.03,182.53,332.79,1762396920.0
661.99,135.87,593.0,436.44,294.87,343.52,633.11,250.49,949.61,468.57,182.63,332.33,1762396980.0
661.79,135.94,593.23,436.34,295.05,343.69,632.66,250.53,949.51,468.11,182.65,331.87,1762397040.0
661.79,135.94,593.54,436.43,295.08,343.91,632.21,250.64,950.0,467.65,182.66,331.41,1762397100.0
661.67,136.06,593.82,436.58,295.19,344.08,631.76,250.63,950.0,467.19,182.72,330.95,1762397160.0
661.86,136.1,593.95,436.74,295.15,344.04,631.31,250.66,950.0,466.73,182.89,330.49,1762397220.0
661.67,136.14,594.32,437.02,295.35,344.2,630.86,250.75,950.0,466.27,183.03,330.03,1762397280.0
661.45,136.15,594.6,436.92,295.33,344.15,630.41,250.87,950.0,465.81,183.04,329.57,1762397340.0
661.72,136.25,594.64,437.05,295.45,344.19,629.96,250.93,950.0,465.35,183.2,329.11,1762397400.0
661.54,136.31,594.86,437.16,295.64,344.13,629.51,250.95,949.86,464.89,183.37,328.65,1762397460.0
661.47,136.33,594.95,437.14,295.82,344.25,629.06,251.08,949.62,464.43,183.49,328.19,1762397520.0
661.79,136.44,594.92,437.1,295.94,344.21,628.61,251.1,949.53,463.97,183.6,327.73,1762397580.0
661.81,136.45,594.88,437.01,295.94,344.13,628.16,251.08,949.57,463.51,183.7,327.27,1762397640.0
661.75,136.57,594.96,437.06,296.07,344.02,627.71,251.19,949.58,463.05,183.71,326.81,1762397700.0
661.65,136.67,595.27,436.91,296.04,344.13,627.26,251.18,949.81,462.59,183.84,326.35,1762397760.0
661.86,136.72,595.38,437.16,296.19,344.15,626.81,251.22,950.0,462.13,183.9,325.89,1762397820.0
661.98,136.75,595.61,437.34,296.16,344.35,626.36,251.41,950.0,461.67,183.96,325.43,1762397880.0
661.93,136.76,595.86,437.28,296.31,344.56,625.91,251.55,949.82,461.21,184.1,324.97,1762397940.0
661.78,136.81,595.66,437.41,296.5,344.48,625.46,251.72,950.0,460.75,184.24,324.51,1762398000.0
661.8,136.88,595.97,437.41,296.47,344.49,625.01,251.83,949.77,460.29,184.38,324.05,1762398060.0
662.19,136.98,595.86,437.41,296.48,344.63,624.56,251.95,949.8,459.83,184.39,323.59,1762398120.0
662.31,136.98,596.21,437.38,296.63,344.78,624.11,251.96,950.0,459.37,184.53,323.13,1762398180.0
662.56,137.03,596.49,437.31,296.81,344.81,623.66,251.94,950.0,458.91,184.71,322.67,1762398240.0
662.38,137.03,596.37,437.23,296.77,344.78,623.21,252.14,950.0,458.45,184.84,322.21,1762398300.0
662.77,137.13,596.6,437.21,296.76,344.71,622.76,252.12,949.85,457.99,184.85,321.75,1762398360.0
663.04,137.15,596.82,437.21,296.74,344.6,622.31,252.32,950.0,457.53,184.92,321.29,1762398420.0
663.33,137.25,596.62,437.08,296.8,344.63,621.86,252.36,949.72,457.07,184.93,320.83,1762398480.0
663.34,137.27,596.84,436.94,297.01,344.66,621.41,252.38,950.0,456.61,185.08,320.37,1762398540.0
663.46,137.39,596.88,436.8,297.1,344.56,620.96,252.49,950.0,456.15,185.22,319.91,1762398600.0
663.63,137.43,596.9,437.05,297.19,344.5,620.51,252.6,950.0,455.69,185.38,319.45,1762398660.0
663.96,137.44,596.9,437.24,297.15,344.39,620.06,252.71,950.0,455.23,185.53,318.99,1762398720.0
664.17,137.54,597.27,437.29,297.36,344.5,619.61,252.88,950.0,454.77,185.61,318.53,1762398780.0
664.36,137.65,597.41,437.27,297.32,344.69,619.16,253.08,949.83,454.31,185.76,318.07,1762398840.0
664.57,137.78,597.54,437.48,297.47,344.83,618.71,253.06,950.0,453.85,185.82,317.61,1762398900.0
664.82,137.9,597.77,437.61,297.64,345.03,618.26,253.25,950.0,453.39,185.97,317.64,1762398960.0
665.09,137.92,597.91,437.52,297.61,345.12,617.81,253.29,950.0,452.93,186.13,317.71,1762399020.0
665.21,138.03,597.75,437.67,297.81,345.27,617.36,253.32,950.0,452.47,186.24,317.65,1762399080.0
665.14,138.13,597.7,437.65,297.92,345.36,616.91,253.34,950.0,452.01,186.26,317.79,1762399140.0
665.2,138.26,597.95,437.84,297.99,345.32,616.46,253.34,950.0,451.55,186.3,317.88,1762399200.0
665.13,138.3,597.89,437.9,297.93,345.47,616.01,253.43,950.0,451.09,186.35,317.81,1762399260.0
665.33,138.32,598.21,437.97,297.87,345.59,615.56,253.53,950.0,450.63,186.39,317.93,1762399320.0
665.18,138.41,598.58,438.12,297.91,345.79,615.11,253.5,949.99,450.17,186.55,318.09,1762399380.0
665.36,138.5,598.81,438.0,298.07,345.75,614.66,253.51,950.0,449.71,186.72,318.18,1762399440.0
665.22,138.56,598.91,437.87,298.13,345.94,614.21,253.63,950.0,449.25,186.71,318.12,1762399500.0
665.44,138.59,599.23,437.77,298.32,345.83,613.76,253.65,949.73,448.79,186.89,318.25,1762399560.0
665.57,138.65,599.04,437.7,298.3,345.99,613.31,253.81,949.69,448.33,187.06,318.38,1762399620.0
665.62,138.67,598.95,437.84,298.51,346.13,612.86,253.91,949.98,447.87,187.15,318.51,1762399680.0
665.68,138.79,599.29,437.73,298.64,346.35,612.41,254.06,950.0,447.41,187.26,318.51,1762399740.0
665.57,138.85,599.13,437.63,298.74,346.51,611.96,254.16,950.0,446.95,187.26,318.47,1762399800.0
665.8,138.85,599.25,437.68,298.89,346.63,611.51,254.16,950.0,446.49,187.29,318.65,1762399860.0
666.19,138.95,599.27,437.78,298.85,346.57,611.06,254.16,950.0,446.03,187.38,318.71,1762399920.0
666.56,139.06,599.29,437.85,298.96,346.71,610.61,254.13,950.0,445.57,187.38,318.82,1762399980.0
666.48,139.07,599.56,438.02,299.16,346.61,610.16,254.24,950.0,445.11,187.43,318.81,1762400040.0
666.79,139.19,599.48,438.0,299.2,346.68,609.71,254.32,950.0,444.65,187.44,318.94,1762400100.0
666.74,139.21,599.64,438.1,299.31,346.75,609.26,254.42,949.82,444.19,187.51,319.08,1762400160.0
666.82,139.33,599.93,438.3,299.28,346.72,608.81,254.54,950.0,443.73,187.56,319.09,1762400220.0
666.77,139.33,599.81,438.25,299.43,346.72,608.36,254.57,950.0,443.27,187.62,319.11,1762400280.0
667.14,139.41,600.08,438.46,299.57,346.73,607.91,254.66,950.0,442.81,187.69,319.3,1762400340.0
667.5,139.53,599.92,438.54,299.56,346.85,607.46,254.77,949.78,442.35,187.7,319.48,1762400400.0
667.57,139.64,599.79,438.42,299.63,346.89,607.01,254.84,950.0,441.89,187.7,319.47,1762400460.0
667.98,139.7,599.89,438.58,299.69,346.89,606.56,254.97,950.0,441.43,187.88,319.41,1762400520.0
668.13,139.7,599.74,438.62,299.87,346.79,606.11,255.14,949.75,440.97,188.0,319.51,1762400580.0
667.94,139.83,599.97,438.62,299.97,346.99,605.66,255.21,949.74,440.51,188.01,319.5,1762400640.0
668.27,139.86,599.92,438.75,299.93,346.98,605.21,255.16,949.91,440.05,188.13,319.45,1762400700.0
668.18,139.93,599.78,438.71,300.09,346.87,604.76,255.35,950.0,439.59,188.31,319.49,1762400760.0
668.43,139.98,600.08,438.9,300.02,346.88,604.31,255.54,949.94,439.13,188.41,319.71,1762400820.0
668.61,140.01,600.14,439.14,300.14,346.92,603.86,255.63,950.0,438.67,188.47,319.74,1762400880.0
